neighborhood_id,neighborhood,city_id
770,"Calle Juan Bravo, 25",99
771,"Calle De Jose Zorrilla, 93",99
772,"Calle De Jose Zorrilla, 87",99
773,"Calle Cantarranas, 13",99
774,"Calle Santa Teresa De Jesús, 40004",99
775,"Plaza Del Corpus, 7",99
776,"Calle Santo Domingo De Silos, 15",99
777,"Calle San Francisco, 15",99
778,"Calle Soldado Español, 22",99
779,"Plaza Zamora, 1",99
780,"Calle De San Cristóbal, 18",99
781,"Calle Santa Bárbara, 24",99
782,"Plaza La Castellana, 5",99
783,Urb. 36277-0001,99
784,"Calle De Jose Zorrilla, 14",99
785,Calle De San Francisco,99
786,Distrito Sector Plaza De Toros,99
787,Distrito El Carmen,99
788,Distrito Plaza Mayor - S.Agustín,99
789,Distrito Vía Roma,99
790,Distrito El Cerro - Crtra. San Rafael,99
791,Distrito José Zorrilla - Padre Claret,99
792,Distrito Ezequiel González - Cde. Sepulveda,99
793,Distrito S.Lorenzo - S.Marcos,99
794,"Ramón Gómez De La Serna, 19",99
795,"Calle De Alfonso Vi, 37",99
796,"Plaza San Nicolas, 2",99
797,"Plaza Mester De Clerecía, 2",99
798,"Carretera Villacastin, 56",99
799,"Calle De Las Nieves, 24",99
800,Urb. Jardin Del Eresma,99
801,"Ronda De Don Juan Ii, 1",99
802,"Calle Espliego, 4",99
803,"Calle Corta, 8",99
804,"Calle Guadalajara, 8 N",99
805,"Plaza Mester De Clerecía, 1",99
806,"Carretera De Valdevilla, 5",99
807,"Plaza Calderón De La Barca, 4",99
808,"Plaza Miguel Hernández, 4",99
809,"Calle De La Canaleja, 2",99
810,"Plaza De La Sección Femenina, 2",99
811,"Plaza Espronceda, 17",99
812,Calle Gobernador Fernández Jiménez,99
813,"Calle Coronel Rexach, 14",99
814,"Calle La Dehesa, 2",99
815,"Carretera Valdevilla, 1",99
816,"Calle Zurbaran, 12",99
817,"Carretera Villacastín, 11",99
818,"Calle Espliego, 10",99
819,"Calle Ezequiel González, 32",99
820,Urb. Montelaviña,99
821,"Avenida Constitución, 8",99
822,"Calle Velazquez, 20",99
823,"Calle San Nicolas, 8",99
824,Urb. Mirasierra,99
825,Calle Tercios Segovianos,99
826,"Camino Abadejos, 2",99
827,Calle San Francisco,99
828,Calle Murillo,99
829,"Calle San Antón, 9",99
830,"Leopoldo Moreno, 9",99
831,"Calle Manuel García Gutierrez, 16",99
832,"Calle Desamparados, 8",99
833,"Calle Los Cotos, 14",99
834,"Calle La Judería Nueva, 18",99
835,"Calle De Jose Zorrilla, 12",99
836,"Calle Clavel, 5",99
837,"Paseo Ezequiel González, 4",99
838,"Paseo Conde De Sepúlveda, 32",99
839,"Plaza San Nicolás, 3",99
840,"Avenida Del Obispo Quesada, 16",99
841,"Calle Soldado Español, 10",99
842,"Calle Los Tercios Segovianos, 7",99
843,"Calle De Los Coches, 14 N",99
844,"Calle La Fuenfría, 9",99
845,"Plaza Tomás Bretón, 3",99
846,"Carretera De Valdevilla, 4",99
847,"Travesía Patín, 5",99
848,"Calle María De Pablos Cerezo, 10",99
849,"Calle Santo Tomás, 12",99
850,"Calle Cantarranas, 5",99
851,"Paseo Conde De Sepúlveda, 33",99
852,"Plaza Del Peñascal, 16",99
853,"Calle Daoiz, 4",99
854,"Calle Las Lastras, 11",99
855,"Calle Ochoa Ondategui, 12",99
856,"Calle Luis De Proust, 11",99
857,"Plaza Samaniego, 1",99
858,"Calle Alfonso Vi, 41",99
859,"Calle Doctor Velasco, 22",99
860,"Calle Mónaco, 8",99
861,"Calle Severo Ochoa, 1",99
862,Calle María De Pablos Cerezo,99
863,Soldado Español,99
864,"Calle La Judería Vieja, Segovia",99
865,Urb. Travesia Del Acueducto,99
866,Calle Santa Teresa De Jesús,99
867,Calle De Los Coches,99
868,Calle De Jose Zorrilla,99
869,San Francisco,99
870,Carretera De Valdevilla,99
871,Doctor Velasco,99
872,Coches,99
873,Conde Sepulveda,99
874,San Agustín,99
875,"Calle Buena Vista, 6",99
876,Calle Clavel,99
877,"Calle Las Lastras, Segovia",99
878,"Calle San Vicente Ferrer, 1",99
879,"Carretera De Villacastín, 56",99
880,"Carretera De Valdevilla, 11",99
881,"Via Roma, 12",99
882,Plaza De Federico Chueca,99
883,Calle La Hoya,99
884,Plaza San Nicolas S/N,99
885,Urb. 34721-0001,99
886,"Carretera Trescasas, 34",99
887,"Carretera De Valdevilla, 3",99
888,"Plaza Tirso De Molina, 13",99
889,"Avenida Del Obispo Quesada, 12",99
890,Calle Teniente Ochoa,99
891,Calle Malagosto,99
892,Calle Santa Isabel,99
893,"Calle De Los Depositos, 10",99
894,"Calle De Los Depositos, 16",99
895,"Calle De Los Depositos, 12",99
896,Carretera De Villacastín,99
897,"Calle Del Mal Consejo, 6",99
898,Calle Tomasa De La Iglesia,99
899,Cuesta San Bartolomé,99
900,Calle La Cruz De Mayo,99
901,Calle Juan Bravo,99
902,Calle Santo Tomás,99
903,Calle Coronel Rexach,99
904,Calle Daoiz,99
905,Calle Larga,99
906,Calle Blanca De Silos,99
907,Calle Los Estiradores,99
908,Calle De Las Nieves,99
909,Paseo Ezequiel González,99
910,Calle Del Mal Consejo,99
911,Calle Cuéllar,99
912,Camino La Presa,99
913,Calle Rosario,99
914,Plaza Calderón De La Barca,99
915,Calle San Antonio El Real,99
916,Calle Severo Ochoa,99
917,Camino De La Presa,99
918,Escultor Marinas,99
919,"Plaza Góngora, 11",99
920,"Calle Rosario, 45",99
921,Urb. Alameda,99
922,"Avenida Juan Carlos I, 1",99
923,Paseo Conde De Sepúlveda,99
924,Carretera De Valladolid,99
925,Urb. Mahonias,99
926,Plaza De Miguel Hernandez,99
927,"Carretera Valdevilla, 13",99
928,"Calle Manuel De Falla, 14",99
929,"Calle De La Herrería, 12",99
930,"Calle Vicente Aleixandre, 67",99
931,"Calle Sepúlveda, 5",99
932,"Calle Doctor Víctor Sanz Gómez, Segovia",99
933,Calle Del Greco,99
934,"Calle Dr Víctor San Gómez, 10",99
935,"Calle Coronel Rexach, 5",99
936,"Calle Corralilllo De San Nicolas, 4",99
937,"Carretera Tres Casas, 79",99
938,"Carretera Arévalo, 5",99
939,"Calle Almira, 29",99
940,"Calle Corral Del Mudo, 4",99
941,"Calle Almira, 31",99
942,"Carretera De Villacastín, 20",99
943,"Calle Zurbarán, 7",99
944,"Calle La Judería Nueva, 12",99
945,"Paseo Conde De Sepúlveda, 30",99
946,"Calle De San Gabriel, 14 -16",99
947,"Calle De Las Nieves, 23",99
948,Calle Teófilo Ayuso,99
949,Valencia,99
950,"Calle Alfonso Vi, 1",99
951,"Calle Teniente Ochoa, 11",99
952,"Calle Los Cotos, 1",99
953,"Calle Cantarranas, Segovia",99
954,"Carretera De Villacastín, 76",99
955,"Calle La Independencia, 10",99
956,Avenida De La Constitución,99
957,Calle Prado,99
958,"Calle Malagosto, 17",99
959,"Calle Ramón Y Cajal, 1",99
960,"Calle Marqués De Villena, 3",99
961,"Calle Domingo Vidaechea, 5",99
962,"Calle Larga, 6",99
963,"Calle Alfonso Vi, 15",99
964,"Via Roma, Segovia, 42",99
965,Calle De Doroteo Pato,99
966,"Plaza Azorín, 40",99
967,Travesía Patín,99
968,Calle Del Sexmo De Lozoya,99
969,"Calle Del Sexmo De Lozoya, Segovia",99
970,"Calle De San Francisco, 26",99
971,Urb. Portal 7,99
972,Urb. Zona San Millan,99
973,Calle Ochoa Ondategui,99
974,"Carretera De Villacastín, 19",99
975,"Carretera San Critobal, 15",99
976,"Paseo Conde De Sepúlveda, 22",99
977,"Plaza San Nicolás, 4",99
978,Calle Félix Gila,99
979,"Plaza Espronceda, Segovia, 17",99
980,"San Agustín, 18",99
981,Calle San Cristobal,99
982,"Calle Tomasa De La Iglesia, 12",99
983,Plaza Caja De Ahorros,99
984,Calle Alfonso Vi,99
985,Calle La Luz,99
986,"Calle Barrionuevo, 3",99
987,Calle Soldado Español,99
988,Calle De San Agustín,99
989,"Calle De San Gabriel, 22",99
990,Avenida La Constitución,99
991,Calle Concilio De Trento,99
992,Calle Los Cotos,99
993,Avenida Del Obispo Quesada,99
994,Calle Del Terminillo,99
995,Calle Sexmo De Casarrubios S/N,99
996,Calle Estocolmo,99
997,"Calle De Las Nieves, 30",99
998,Calle Los Carros,99
999,Urb. Pa Doctor Gila 4,99
1000,"Calle Daoiz, 10",99
1001,"Calle Manuel Entero, 1",99
1002,"Calle Eulogio Martín Higuera, 1",99
1003,Plaza Del Corpus,99
1004,Calle Del Piano,99
1005,Urb. Camino Real,99
1006,Calle Cantarranas,99
1007,Plaza De La Morería,99
1008,"Calle Luis De Proust, 7",99
1009,Calle De La Canaleja,99
1010,Calle Romero,99
1011,Jose Zorrilla,99
1012,"Calle Buena Vista, 8",99
1013,Cronista Enriquez,99
1014,"Calle María De Pablos Cerezo, Segovia",99
1015,"Camino La Huerta, 37",99
1016,Distrito Parque Europa - Los Pitufos,100
1017,Urb. Los Pitufos,100
1018,"Calle De San Juan, 18",100
1019,Urb. Parque Europa,100
1020,"Avenida Europa, 29",100
1021,Urb. Princesa Deéboli,100
1022,"Calle De Ignacio Fuster, 12",100
1023,"Calle San Diego De Alcala, 13",100
1024,"Calle Antonio Saura, 3",100
1025,"Calle Egido De La Fuente, 1",100
1026,"Avenida De Antonio López, 1",100
1027,Distrito Centro - Ayuntamiento,100
1028,"Plaza De Vaquerizo, Pinto",100
1029,"Avenida De Europa, 1",100
1030,Urb. San Martin,100
1031,Urb. Calle Perales,100
1032,"Paseo Dolores Soria, 5",100
1033,Distrito San José - Buenos Aires,100
1034,"Calle De San José, 3",100
1035,Urb. Princesa De Eboli,100
1036,"Calle Cañada Real De Toledo, 3",100
1037,"Calle Molino, 6",100
1038,"Calle San Francisco Javier, 9",100
1039,Plaza De La Rábida,100
1040,"Calle Del Barco, 3",100
1041,Calle De Manuel Jiménez 'El Alguacil' S/N,100
1042,Urb. Tenería,100
1043,Urb. Los Olivos,100
1044,"Calle De La Villa Del Castillo, 2",100
1045,Urb. La Indiana,100
1046,Urb. Zona Centro Ayuntamiento,100
1047,Urb. No,100
1048,"Calle De Cádiz, 28",100
1049,Calle Poeta Villaespesa,100
1050,Distrito Puerta Pinto - Valparaíso,100
1051,"Calle De La Cañada Real De La Mesta, Pinto",100
1052,"Paseo De Dolores Soria, 7",100
1053,Urb. 34602-0001,100
1054,Cañada Real De Toledo,100
1055,Calle Alvar Fañez,100
1056,Calle Infanta Isabel,100
1057,Calle Rey San Fernando,100
1058,Urb. La Solana,100
1059,"Calle De La Buena Madre, Pinto",100
1060,Distrito Teneria I - Teneria Ii,100
1061,"Calle Fernando Vii, 24",100
1062,Urb. 44126-0001,100
1063,"Calle Del Molino, 8",100
1064,"Calle Eduardo Chillida, Pinto",100
1065,Urb. Fernando Vii,100
1066,Cádiz,100
1067,Urb. Cerrada,100
1068,"Calle Antonio Tapies, 4",100
1069,Urb. Princesa De Éboli,100
1070,Urb. Princesa Eboli,100
1071,Urb. Europa,100
1072,Calle Teneria,100
1073,"Manuel Jiménez, 4",100
1074,"Calle Manuel Hernández Mompo, 7",100
1075,"Calle De San Bernardo, 2",100
1076,"Avenida De Antonio López, 11",100
1077,"Calle Manuel De Falla, 14",100
1078,"Calle Valdemoro, 25",100
1079,Urb. Si,100
1080,"Almería, 3",100
1081,"Calle Alfonso Vl, 16",100
1082,"Calle Juana Francés, 8",100
1083,"Plaza David Martín, 1",100
1084,Calle San Anton,100
1085,"Calle Bélgica, 32",100
1086,"Calle De Getafe, 5",100
1087,"Santo Domingo De Silos, 20",100
1088,"Avenida De Las Naciones, Pinto",100
1089,"Plaza Juana De Coello, 6",100
1090,Calle Islas Canarias,100
1091,Urb. Callo Molino 15,100
1092,Velazquez,100
1093,Calle De Velázquez,100
1094,Calle De La Cañada Real De Toledo,100
1095,"Calle De Nicolás Fuster, Pinto",100
1096,Nicolas Fuster,100
1097,C/Cataluña,100
1098,Avenida De Las Naciones,100
1099,Urb. Manuel Jimenez El Alguacil,100
1100,Urb. Null,100
1101,Calle Felipe Ii,100
1102,Urb. Valparaiso,100
1103,"Calle De Getafe, 16",100
1104,"Calle De Los Derechos Humanos, 11",100
1105,"Calle Cartuja, 4",100
1106,"Calle Sevilla, 19",100
1107,"Calle De San Juan, 17",100
1108,"Avenida De Las Naciones, 1",100
1109,"Avenida Juan Pablo Ii, 8",100
1110,Urb. Innatura+,100
1111,Urb. Urbanización Privada,100
1112,Avenida Europa,100
1113,Urb. Puerta Pinto,100
1114,Calle Perales,100
1115,Calle Cataluña,100
1116,Urb. Yolanda Olivares Benítez,100
1117,Calle Enrique Granados,100
1118,Calle Juana Francés,100
1119,"Calle Enrique Granados, 3",100
1120,Urb. Urbanización Privada (Teneria 1),100
1121,"Calle Federico Chueca, 11",100
1122,"Manuel Hernandez Mompó, 3",100
1123,"Calle Antonio Tapies, Pinto",100
1124,"Calle Ruperto Chapí, 6",100
1125,Urb. Doctor Isla,100
1126,"Avenida De Antonio López, Pinto",100
1127,Calle De Castilla,100
1128,Urb. Yes,100
1129,Carlos I,100
1130,Pablo Palazuelo,100
1131,"Antonio López, 12",100
1132,Urb. Singular 9,100
1133,Urb. Ronda Luz,100
1134,"Calle Del Doctor Isla, Pinto",100
1135,"Calle Federico Chueca, 89",100
1136,"Calle Julian Besteiro, 4",100
1137,Urb. Las Terrazas,100
1138,Poeta Villaespesa,100
1139,"Calle De Buenos Aires, Pinto, 9",100
1140,"Calle Pablo Sarasate, 2",100
1141,Federico Chueca,100
1142,Calle Aragón,100
1143,Urb. Cardenal Cisneros,100
1144,Calle Colombia,100
1145,Urb. Grandtenería,100
1146,"Calle Murcia, 8",100
1147,Calle Valdemoro,100
1148,Emiliana De Zubeldia,100
1149,"Paseo De Las Artes, 21",100
1150,Calle Manuel De Falla,100
1151,"Calle De Miguel De Cervantes, 2",100
1152,Urb. Urb Comercial,100
1153,Valdemoro,100
1154,"Rebolledo, 6",100
1155,Urb. Calle 12 De Octubre,100
1156,Barrio San Andrés,101
1157,Barrio Butarque,101
1158,Barrio Los Ángeles,101
1159,Barrio San Cristóbal,101
1160,Barrio Los Rosales,101
1161,Barrio Casco Histórico De Vicálvaro,101
1162,Barrio Ambroz,101
1163,Barrio El Cañaveral - Los Berrocales,101
1164,Barrio Valdebernardo - Valderribas,101
1165,Barrio Orcasitas,101
1166,Barrio Pradolongo,101
1167,Barrio 12 De Octubre-Orcasur,101
1168,Barrio Almendrales,101
1169,Barrio Zofío,101
1170,Barrio San Fermín,101
1171,Barrio Moscardó,101
1172,Barrio Ventilla-Almenara,101
1173,Barrio Berruguete,101
1174,Barrio Valdeacederas,101
1175,Barrio Cuatro Caminos,101
1176,Barrio Cuzco-Castillejos,101
1177,Barrio Bellas Vistas,101
1178,Barrio Simancas,101
1179,Barrio Rejas,101
1180,Barrio Arcos,101
1181,Barrio Canillejas,101
1182,Barrio Hellín,101
1183,Barrio Salvador,101
1184,Barrio Amposta,101
1185,Barrio Rosas,101
1186,Barrio Recoletos,101
1187,Barrio Lista,101
1188,"Camino El Time, Tijarafe S/N",102
1189,"Avenida Carlos Francisco Lorenzo Navarro, 23",103
1190,"Camino La Pavona, 40",104
1191,"Monte De Breña, 157",105
1192,"Camino De Vista Alegre, 144",106
1193,Poleal S/N,105
1194,"Cuesta De San José, 112 A",106
1195,"Camino De El Rincón, 11",106
1196,"Calle Pedro Poggio, 11",103
1197,"Calle Velázquez, 43",103
1198,"Calle La Constitución, 23",104
1199,"Roque Del Faro, Garafia S/N",107
1200,"Camino La Pedrera, 25",108
1201,"Calle Velázquez, 2",103
1202,"Avenida El Puente, 46",109
1203,"Camino Malpaís De Triana, 14",103
1204,"Calle Retamar, 45",103
1205,"Calle El Pozo, 11",110
1206,"Plaza De La Constitución, 8",109
1207,"Avenida El Puente, 66",109
1208,"La Sabina, 163 A",105
1209,"Camino Nicolás Brito País, 14",103
1210,"Calle Lodero, 132",105
1211,"Calle Príncipe Felipe, 6",108
1212,"Camino La, 9",104
1213,"Camino El Pino, 29",104
1214,"Calle Jameos, 31",109
1215,"Calle General San Isidro, 242",104
1216,"Camino Los Palomares, 76",103
1217,"Calle Taguasco, 19",104
1218,"Calle Izcagua, 2",109
1219,"Calle El Llanito, 11",104
1220,"Camino El Linar, 105",105
1221,"Avenida Tanausú, 24",103
1222,Avenida El Puente,109
1223,"Carretera Puerto Naos A, 250",103
1224,"La Palma, Santa Cruz De Tenerife",104
1225,"La Palma, Santa Cruz De Tenerife",107
1226,"La Palma, Santa Cruz De Tenerife",110
1227,"La Palma, Santa Cruz De Tenerife",111
1228,"Calle Pintor Francisco Concepción, 6",109
1229,"Calle La Lomada, 25",112
1230,"La Palma, Santa Cruz De Tenerife",108
1231,Lp-301 S/N,104
1232,"Calle Retamar, 39 Y 41",103
1233,"Calle Francisco Gil Soler, 30",106
1234,"La Palma, Santa Cruz De Tenerife",106
1235,"Calle Armas, Km 1",103
1236,"Calle Morales, 20",109
1237,"Teobaldo Power, 36",103
1238,"Calle Fernández Taño, 10",103
1239,"Calle Maximiliano Pérez Díaz, 38",105
1240,"Calle José Pérez Vidal, 13",108
1241,"Calle Abraham Martín, 7",108
1242,"Carretera El Refugio, 5",104
1243,"Calle Las Ledas, 175",106
1244,"La Palma, Santa Cruz De Tenerife",109
1245,"Calle Doctor Santos Abreu, 28",109
1246,"Calle Pedro José Viña Díaz, 1",110
1247,"Calle Lomo Del Pino, 47",112
1248,"Carretera General, 34",113
1249,San Antonio S/N,106
1250,"Calle Galguén, 9",109
1251,"Camino De Triana, 118",103
1252,Calle La Polvacera S/N,106
1253,"Calle La Fajana, 9 N",107
1254,La Cuesta Parte Baja S/N,111
1255,"Calle Benohare, 25",114
1256,"Calle Mauricio Duque Camacho, 35",103
1257,"Calle Bediesta, 4",108
1258,La Polvacera S/N,106
1259,"Calle La Camacha, 20",112
1260,"Calle La Verada, 58",112
1261,"Barrio San Antonio, 297",106
1262,"Calle Armas, 18",103
1263,Calle Gumersindo Curbelo Yanes S/N,113
1264,Carretera Las Nieves,109
1265,Calle La Lomada S/N,111
1266,"La Palma, Santa Cruz De Tenerife",114
1267,"La Palma, Santa Cruz De Tenerife",103
1268,Calle Venezuela,111
1269,Carretera General,108
1270,Calle Mariano Benlliure,110
1271,"La Palma, Santa Cruz De Tenerife",112
1272,"La Palma, Santa Cruz De Tenerife",113
1273,"La Palma, Santa Cruz De Tenerife",102
1274,El Poleal,105
1275,Urb. La Galga,112
1276,La Luz,109
1277,"Calle Pedro José Viña Díaz, 32",110
1278,La Encarnacion,109
1279,"Puerto Naos, 61",103
1280,"Calle Mariano Benlliure, 2",110
1281,"Calle Gonzales Del Hiero, 5",114
1282,"Calle Tamanca, 73",103
1283,Monte De Breña,106
1284,Calle Armas,103
1285,Calle Masapez,112
1286,"Calle Anselmo Pérez De Brito, 55",109
1287,"Calle Anselmo Pérez De Brito, 83",109
1288,"Lomo Oscuro, 78",105
1289,"Calle La Calzada, 1",108
1290,"Lp-1, 64",111
1291,Urb. Los Lomitos,108
1292,"Calle Anselmo Pérez De Brito, 71",109
1293,"Calle Miguel Hernández, 50",104
1294,"Calle Melonar, 15",108
1295,"Calle Cruz De Medina, 8",114
1296,"Calle La Sabina, 14",103
1297,Calle Antonio Rodríguez López,109
1298,Calle Vizconde De Buen Paso,103
1299,Calle Alonso Pérez Díaz,108
1300,"Calle José Guadalupe Hernández, 9",109
1301,Calle Florencio Pérez Pérez,113
1302,"Avenida El Puente, 48",109
1303,Camino Lemus S/N,104
1304,"Camino Cabeza De Vaca, 2",114
1305,"Carretera General Tigalate, 171",105
1306,Velhoco S/N,109
1307,"Carretera General, 34",105
1308,"Camino La Capellania, 19",104
1309,"Camino Roque Fagundo, 9",115
1310,"Camino Monte De Pueblo, 20",105
1311,"Calle Marcos Y Cordero, 9",108
1312,"Calle Cassiopea, 75",104
1313,Argual S/N,103
1314,"Calle Salinas, 23",106
1315,"San Borondón, 4",110
1316,"Calle Pedro José Viña Díaz, 25",110
1317,"Calle Salemera, 26",105
1318,Calle Llano Molino,112
1319,Urb. Las Tricias,107
1320,"Carretera Del Galión, 4",109
1321,"Calle Leoncio Afonso Pérez, 26",104
1322,"Calle Calvario, 19",115
1323,Camino Cabeza De Vaca,114
1324,Calle Piedra,107
1325,San Antonio,106
1326,La Polvacera,106
1327,"La Palma, Santa Cruz De Tenerife",105
1328,Calle Camilo José Cela,103
1329,Calle Veintinueve De Septiembre,110
1330,Calle Medina Quesada,110
1331,Blas Perez,104
1332,San Francisco,109
1333,Calle San Antonio,106
1334,Lomo Estrello,112
1335,Calle La Constitución,104
1336,Calle Abraham Martín,108
1337,"Calle Tomás Bretón, 25",103
1338,Cajita Blanca,109
1339,"Calle José Pérez Vidal, 1",108
1340,"Calle Cassiopea, 103",104
1341,"Calle La Rivera, 41",112
1342,"Rambla José Ana Fernández Pérez, 7",106
1343,"Camino El Risco, 21",104
1344,"Calle Dr. Francisco Vega Monroy, 24 , 1º Izquierda (Pta. 2)",109
1345,"Calle Alberto Jose Fernandez Garcia, 4",109
1346,Caserío Miranda S/N,109
1347,"Camino La Capellanía, 17",104
1348,"Calle El Pilar, 14",114
1349,"Lg Lomo Oscuro, 44 B",105
1350,"Calle Federico García Lorca, 15",104
1351,Calle Celta S/N,114
1352,"Calle Miguel González Hernández, 3",106
1353,"Camino Lomo El Pino, 58",105
1354,"Camino Las Fayeras, 1",115
1355,"Calle Carías, 1",109
1356,"Travesía De Los Cancajos, 34",106
1357,"Camino Del Molino Pinar, Puntagorda",115
1358,Calle Leoncio Afonso Pérez,104
1359,"Avenida Taburiente, 2",110
1360,Av. El Emigrante S/N,110
1361,Lp-206,105
1362,Velhoco,109
1363,Breña Alta,104
1364,El Molino,104
1365,"Calle Anselmo Pérez De Brito, 45",109
1366,"Calle Adolfo Cabrera Pinto, 7",109
1367,"Camino El Pinar, 32 A",115
1368,"Cuesta La Encarnación, 4",109
1369,"Treinta De Mayo, 7",104
1370,"Barrio San Borondón, Tazacorte S/N",110
1371,"Calle Vicente Cruz Gil, 8",106
1372,"Calle Casiopea, 44",104
1373,"Urb. Jarra Canaria, 2",103
1374,Puente Av. El,109
1375,Tazacorte Balcon Del Puerto S/N,110
1376,Calle Izcagua S/N,109
1377,Calle Tomás Bretón S/N,103
1378,Calle Tomás Bretón,103
1379,Centro Puntagorda S/N,115
1380,"Camino El Pinar, Puntagorda S/N",115
1381,"Avenida Felipe Lorenzo, Tazacorte S/N",110
1382,"Pasaje Cabezadas, 34",102
1383,"Calle Ocho De Marzo, 1",110
1384,"Camino De Tacande, 29",114
1385,"Calle A. Rodriguez Lopez, 17",109
1386,"Calle Tajinaste, 1",111
1387,"Calle Progreso, 24",110
1388,Calle Cabo,103
1389,Cruz Chica S/N,103
1390,Las Toscas,108
1391,"Avenida El Puente, 58",109
1392,"Calle Navarra, 48",109
1393,"Calle Convento, 64",103
1394,Calle De Casiopea,104
1395,"Calle Finca Amado Ii, 80 -82",106
1396,San Telmo,109
1397,Camino Del Rincon,106
1398,Vicente Cruz Gil,106
1399,"Calle Enrique Mederos Lorenzo, 110",103
1400,"Calle Tamanca, 22",103
1401,"Lugar Curva Herradura, 1",110
1402,"Calle Pedro José Viña Díaz, 30",110
1403,"General Yagüe, 13",103
1404,San Pedro S/N,104
1405,"Calle Alamos, 3",109
1406,Calle Castillo S/N,103
1407,"Calle Mauricio Duque Camacho, 1",103
1408,"Calle Veintinueve De Septiembre, Tazacorte, 10",110
1409,"Calle Parque Llanos De Los Alférez, 44",103
1410,Calle Barrio San Borondon S/N,110
1411,Barrio Llano De La Cruz,109
1412,"Calle La Molina, 9",102
1413,Calle Treinta De Mayo S/N,104
1414,Calle Todoque S/N,103
1415,Maldonado,109
1416,"Los Cancajos, 31",106
1417,Calle Breña Alta,104
1418,Alameda La,109
1419,San Pedro,104
1420,Buenavista,104
1421,Calle Nisamar,109
1422,Almacigo,112
1423,Urbanización La Grama S/N,104
1424,"Avenida De La Constitución, 33",110
1425,Urb. Velhoco,109
1426,Urb. La Polvacera,106
1427,Urb. Barrio De La Marina,110
1428,Urb. Triana,103
1429,Lp-207,113
1430,Las Ledas,104
1431,Las Manchas,103
1432,El Apuron,109
1433,La Grama,104
1434,La Encarnación,109
1435,El Brezal,104
1436,Timibucar,109
1437,San Borondón,110
1438,"Lugar Lomo Oscuro, 16 A",105
1439,Camino Topo Blanco S/N,115
1440,"Camino De La Cancela, 12",115
1441,"Calle El Drago, 7",111
1442,"Carretera La Cumbre, 194",104
1443,"Calle Del Socorro, 69",106
1444,"Calle Del Socorro, 25",106
